Timestamp,Channel_1,Channel_2,Channel_3,Channel_4
573874.9960249724,-639.16015625,235.83984375,93.26171875,332.51953125,-41.9921875
573874.9997816382,-360.3515625,91.796875,-45.8984375,-601.07421875,-538.57421875
573875.0035383039,591.30859375,-61.5234375,-141.11328125,-663.57421875,-461.42578125
573875.0072949696,549.31640625,81.0546875,-40.52734375,283.69140625,-91.30859375
573875.0110516354,-394.53125,234.375,107.91015625,565.4296875,177.734375
573875.0148083011,-456.54296875,-107.421875,-139.16015625,-267.578125,-93.26171875
573875.0185649669,518.06640625,-431.640625,-409.66796875,-695.80078125,-409.66796875
573875.03261549,793.9453125,-843.26171875,-494.62890625,97.65625,121.58203125
573875.0374805981,-71.2890625,-564.94140625,-209.9609375,666.9921875,174.31640625
573875.0423457061,-508.7890625,265.13671875,44.921875,-13.18359375,-229.98046875
573875.0472108142,313.4765625,-121.58203125,-217.7734375,-691.89453125,-259.765625
573875.0520759223,971.19140625,-256.34765625,-237.3046875,-155.2734375,-341.796875
573875.0569410303,350.5859375,398.4375,145.01953125,663.0859375,-75.1953125
573875.0618061384,-388.671875,157.2265625,-81.0546875,328.125,-53.7109375
573875.0666712464,96.6796875,-603.02734375,-436.5234375,-562.98828125,-438.4765625
573875.0715363545,931.15234375,-362.79296875,-246.58203125,-364.2578125,-349.12109375
573875.0764014625,537.59765625,-2.9296875,-166.9921875,496.58203125,-249.51171875
573875.0812665706,-420.8984375,-212.890625,-274.90234375,465.33203125,-306.640625
573875.0861316787,-253.90625,-485.83984375,-338.8671875,-394.04296875,-2.44140625
573875.0909967867,666.50390625,-304.6875,-274.90234375,-600.5859375,68.84765625
573875.0958618948,708.49609375,340.33203125,23.4375,267.578125,-188.96484375
573875.1007270028,-209.47265625,316.40625,61.5234375,633.7890625,-87.40234375
573875.1055921109,-424.8046875,-70.3125,-149.4140625,-180.6640625,70.80078125
573875.110457219,475.09765625,126.953125,-49.31640625,-725.09765625,108.3984375
573875.115322327,903.3203125,589.35546875,178.7109375,-4.8828125,174.31640625
573875.1201874351,117.1875,432.12890625,73.2421875,679.6875,254.39453125
573875.1250525431,-437.01171875,67.3828125,-97.65625,100.5859375,127.44140625
573875.1000402995,256.8359375,71.2890625,-18.06640625,-686.03515625,98.6328125
573875.1032597928,972.16796875,92.7734375,12.6953125,-235.3515625,172.8515625
573875.1064792861,430.17578125,16.6015625,-49.31640625,638.671875,149.90234375
573875.1096987794,-393.5546875,-764.6484375,-409.66796875,421.875,295.8984375
573875.1129182727,-38.57421875,-809.08203125,-374.51171875,-516.6015625,265.13671875
573875.116137766,853.02734375,206.54296875,42.96875,-459.9609375,-121.58203125
573875.1193572594,649.4140625,96.19140625,-68.84765625,510.25390625,-58.10546875
573875.1225767527,-309.08203125,-105.46875,-152.34375,619.62890625,134.27734375
573875.125796246,-272.94921875,388.671875,123.53515625,-304.6875,116.69921875
573875.1290157393,683.10546875,309.08203125,39.55078125,-565.91796875,-64.94140625
573875.1322352326,807.12890625,179.19921875,57.6171875,309.08203125,44.43359375
573875.1354547259,-125.9765625,173.33984375,78.61328125,758.30078125,-32.71484375
573875.1386742193,-474.609375,105.95703125,24.4140625,-6.8359375,-182.12890625
573875.1418937126,344.23828125,-52.734375,-97.16796875,-611.328125,-156.25
573875.1451132059,817.3828125,-399.90234375,-291.9921875,67.87109375,221.6796875
573875.1483326992,15.13671875,-371.58203125,-106.93359375,788.57421875,540.0390625
573875.1515521925,-651.85546875,156.25,98.6328125,250.9765625,-5.37109375
573875.1547716858,-20.99609375,28.3203125,-92.28515625,-563.96484375,-417.96875
573875.1579911791,716.30859375,-300.78125,-256.34765625,-208.984375,-470.21484375
573875.1612106725,195.80078125,75.1953125,3.41796875,650.87890625,-192.87109375
573875.1865644369,-669.43359375,428.22265625,145.01953125,482.421875,-38.0859375
573875.1913972034,-360.3515625,37.59765625,-61.03515625,-433.59375,-263.671875
573875.1962299698,534.66796875,-304.6875,-179.6875,-471.6796875,-297.8515625
573875.2010627363,403.3203125,214.35546875,83.984375,416.9921875,27.34375
573875.2058955028,-522.4609375,448.2421875,193.84765625,608.3984375,-5.859375
573875.2107282693,-521.97265625,20.99609375,5.859375,-262.6953125,81.54296875
573875.2155610358,431.15234375,-371.09375,-248.046875,-659.66796875,248.53515625
573875.2203938023,654.296875,-110.83984375,-72.75390625,104.98046875,96.19140625
573875.2252265688,-170.41015625,199.21875,123.53515625,631.34765625,-131.8359375
573875.2300593352,-525.87890625,-83.49609375,-116.2109375,-63.96484375,9.765625
573875.2348921017,326.171875,-188.4765625,-140.625,-763.671875,217.28515625
573875.2397248682,983.3984375,486.81640625,188.4765625,-216.30859375,147.4609375
573875.2445576347,384.765625,810.05859375,287.109375,573.73046875,232.421875
573875.2493904012,-254.39453125,134.765625,-28.80859375,175.78125,379.39453125
573875.2542231677,334.47265625,-410.64453125,-176.7578125,-719.23828125,349.12109375
573875.2590559341,-959.9609375,226.5625,145.01953125,-520.99609375,-32.71484375
573875.2638887006,771.484375,494.140625,173.33984375,401.85546875,-176.26953125
573875.2687214671,123.046875,52.24609375,-13.671875,321.77734375,-127.9296875
573875.2735542336,406.73828125,-146.484375,-50.29296875,-632.8125,-12.6953125
573875.2783870001,989.74609375,171.38671875,87.890625,-735.83984375,-134.765625
573875.2758626058,963.37890625,531.25,184.08203125,167.48046875,-82.03125
573875.2797357859,404.78515625,41.9921875,3.90625,472.65625,-17.578125
573875.283608966,331.0546875,-20.01953125,39.55078125,-387.20703125,-83.49609375
573875.2874821462,906.25,312.5,61.5234375,-854.00390625,-185.05859375
573875.2913553263,-959.9609375,84.9609375,-16.11328125,-69.82421875,-322.75390625
573875.2952285064,581.54296875,-376.953125,-81.54296875,558.10546875,-186.5234375
573875.2991016866,194.82421875,-119.62890625,21.97265625,-90.8203125,-41.9921875
573875.3029748667,708.984375,542.48046875,208.984375,-826.171875,-34.66796875
573875.3068480468,-938.96484375,232.91015625,41.015625,-291.015625,-175.29296875
573875.310721227,702.1484375,69.3359375,79.1015625,548.33984375,1.953125
573875.3145944071,113.76953125,244.140625,176.26953125,219.23828125,209.47265625
573875.3184675872,495.1171875,-19.04296875,4.39453125,-675.29296875,-183.10546875
573875.3223407674,-952.63671875,-352.05078125,-219.23828125,-512.20703125,-327.1484375
573875.3262139475,805.17578125,-16.6015625,9.27734375,412.109375,134.27734375
573875.3300871276,103.02734375,598.14453125,282.71484375,447.265625,259.765625
573875.3339603078,221.6796875,521.97265625,179.19921875,-467.7734375,-91.796875
573875.3378334879,941.89453125,-151.85546875,-144.53125,-653.3203125,-306.640625
573875.341706668,903.80859375,-560.546875,-223.14453125,242.1875,74.70703125
573875.3455798482,146.484375,103.02734375,149.90234375,613.28125,354.00390625
573875.3494530283,-111.328125,332.51953125,115.72265625,-168.9453125,-16.6015625
573875.3513889952,649.90234375,-131.34765625,-89.84375,-718.75,-174.8046875
573875.35520384,-990.234375,-38.0859375,23.92578125,-28.80859375,187.01171875
573875.3590186847,310.05859375,463.37890625,243.1640625,647.94921875,388.18359375
573875.3628335295,-258.30078125,467.7734375,151.3671875,95.21484375,187.01171875
573875.3666483742,391.11328125,37.59765625,5.859375,-703.61328125,87.890625
573875.370463219,-943.84765625,219.23828125,111.328125,-313.96484375,200.1953125
573875.3742780638,599.12109375,720.21484375,298.828125,549.8046875,137.20703125
573875.3780929085,-168.9453125,457.51953125,166.015625,335.9375,44.43359375
573875.3819077533,212.40234375,-189.453125,-96.19140625,-594.7265625,-16.11328125
573875.3857225981,985.83984375,58.10546875,53.7109375,-580.078125,25.87890625
573875.3895374428,819.82421875,702.63671875,294.921875,383.7890625,122.0703125
573875.3933522876,107.91015625,471.19140625,210.9375,474.609375,177.24609375
573875.3971671324,210.44921875,-30.2734375,9.27734375,-452.63671875,13.671875
573875.4009819771,878.41796875,-116.2109375,-30.76171875,-703.125,-154.78515625
573875.4047968219,-999.51171875,145.5078125,127.9296875,105.95703125,-73.2421875
573875.4086116666,411.1328125,-3.41796875,23.92578125,614.2578125,91.30859375
573875.4124265114,169.43359375,-510.7421875,-218.26171875,-119.62890625,22.94921875
573875.4162413562,769.04296875,-120.1171875,-3.90625,-800.78125,-189.94140625
573875.4200562009,-948.2421875,585.9375,263.18359375,-193.84765625,-61.5234375
573875.4238710457,712.890625,291.50390625,39.0625,579.1015625,24.90234375
573875.4275182438,308.59375,-834.47265625,-419.921875,123.046875,60.05859375
573875.4313037327,690.91796875,-544.921875,-166.50390625,-783.69140625,-33.203125
573875.4350892216,-964.84375,334.9609375,161.1328125,-495.60546875,-264.16015625
573875.4388747105,851.5625,279.296875,172.8515625,416.015625,-177.734375
573875.4426601994,425.29296875,22.94921875,19.53125,280.76171875,-427.24609375
573875.4464456883,627.9296875,-183.10546875,-106.4453125,-657.2265625,-612.3046875
573875.4502311772,-993.1640625,-52.734375,0.48828125,-700.68359375,-236.81640625
573875.454016666,959.9609375,-237.79296875,-39.55078125,237.3046875,-37.59765625
573875.4578021549,469.23828125,-91.796875,40.0390625,425.29296875,-11.23046875
573875.4615876438,425.78125,417.96875,173.828125,-495.1171875,-21.97265625
573875.4653731327,942.87109375,323.73046875,33.69140625,-906.73828125,-270.5078125
573875.4691586216,-978.02734375,-213.8671875,-96.19140625,-84.47265625,111.81640625
573875.4729441105,539.0625,-68.359375,72.75390625,458.984375,502.44140625
573875.4767295994,208.984375,466.30859375,168.9453125,-246.58203125,9.27734375
573875.4805150883,740.234375,-66.40625,-137.20703125,-936.5234375,-486.328125
573875.4843005772,-942.3828125,-89.35546875,-112.79296875,-403.80859375,-341.796875
573875.4880860661,674.31640625,440.91796875,203.61328125,401.3671875,105.46875
573875.491871555,92.28515625,194.82421875,79.58984375,45.41015625,89.84375
573875.4956570439,496.58203125,-312.01171875,-231.93359375,-843.75,4.39453125
573875.4994425328,-944.3359375,-350.5859375,-179.19921875,-619.62890625,274.4140625
573875.5006463272,777.83203125,48.33984375,123.53515625,265.13671875,160.15625
573875.5043793413,70.3125,93.75,21.484375,238.28125,-146.484375
573875.5081123554,241.2109375,-472.16796875,-272.94921875,-644.53125,-302.24609375
573875.5118453695,950.1953125,-1000.0,-469.7265625,-804.6875,75.1953125
573875.5155783836,886.23046875,-460.9375,-104.4921875,59.08203125,268.5546875
573875.5193113977,134.765625,353.515625,174.8046875,381.34765625,-15.625
573875.5230444118,-44.43359375,-120.60546875,-116.69921875,-431.15234375,-234.86328125
573875.5267774259,699.21875,-164.55078125,-61.03515625,-961.9140625,-353.02734375
573875.53051044,-977.05078125,270.99609375,113.76953125,-221.19140625,-190.91796875
573875.5342434541,360.83984375,189.453125,93.75,441.40625,-24.90234375
573875.5379764682,-168.45703125,-234.375,-87.890625,-160.15625,254.8828125
573875.5417094823,482.421875,-203.61328125,-83.0078125,-952.63671875,145.99609375
573875.5454424964,-934.5703125,212.40234375,63.96484375,-508.7890625,-214.84375
573875.5491755105,588.37890625,217.28515625,51.26953125,358.3984375,-226.5625
573875.5529085246,-154.78515625,-281.25,-108.88671875,77.1484375,-7.8125
573875.5566415387,238.28125,-263.18359375,-47.36328125,-822.75390625,10.7421875
573875.5603745528,-991.2109375,61.03515625,-20.5078125,-696.2890625,-98.6328125
573875.564107567,761.71875,-43.9453125,-6.8359375,210.44921875,-33.69140625
573875.5678405811,-93.75,42.96875,125.9765625,297.36328125,233.3984375
573875.5715735952,-49.31640625,47.8515625,32.71484375,-624.51171875,-43.45703125
573875.576802503,800.29296875,169.43359375,43.45703125,-901.3671875,-276.3671875
573875.5806138997,884.27734375,31.73828125,1.953125,-14.6484375,21.97265625
573875.5844252965,2.9296875,-233.3984375,-45.8984375,425.78125,146.484375
573875.5882366933,-352.5390625,-289.0625,-101.5625,-361.81640625,-127.9296875
573875.5920480901,480.95703125,-300.78125,-252.9296875,-958.49609375,-551.26953125
573875.5958594868,942.3828125,-62.01171875,-61.03515625,-266.11328125,-323.2421875
573875.5996708836,142.08984375,-428.22265625,-75.68359375,496.58203125,565.91796875
573875.6034822804,-540.0390625,-403.80859375,-114.2578125,-51.26953125,344.7265625
573875.6072936772,80.078125,-20.99609375,-15.13671875,-902.34375,-578.125
573875.611105074,800.29296875,-41.015625,-36.62109375,-514.6484375,-478.02734375
573875.6149164707,264.16015625,111.328125,66.89453125,378.90625,-91.30859375
573875.6187278675,-605.46875,172.36328125,106.4453125,194.3359375,-142.578125
573875.6225392643,-304.6875,17.08984375,-36.1328125,-737.3046875,-578.125
573875.626350661,561.5234375,-473.14453125,-263.18359375,-711.42578125,-551.26953125
573875.6301620578,360.3515625,-287.59765625,-33.203125,214.84375,9.27734375
573875.6339734546,-593.75,246.09375,135.25390625,383.7890625,-91.30859375
573875.6377848514,-645.5078125,159.1796875,14.16015625,-509.27734375,-553.7109375
573875.6415962481,244.62890625,-445.3125,-227.05078125,-858.3984375,-284.66796875
573875.6454076449,417.96875,-319.3359375,-104.4921875,-51.26953125,94.23828125
573875.6492190417,-481.4453125,625.48828125,300.78125,447.75390625,92.7734375
573875.6516510277,-881.8359375,264.16015625,25.87890625,-247.0703125,-180.17578125
573875.6553609262,-104.98046875,-231.4453125,-135.25390625,-918.45703125,-553.22265625
573875.6590708246,438.4765625,349.609375,196.77734375,-339.35546875,-175.29296875
573875.6627807231,-273.92578125,808.59375,302.734375,459.9609375,205.078125
573875.6664906215,-896.97265625,203.125,27.34375,9.765625,-142.08984375
573875.67020052,-323.2421875,-244.140625,-66.40625,-844.7265625,-231.93359375
573875.6739104184,385.7421875,90.33203125,101.5625,-524.4140625,1.46484375
573875.6776203169,-20.01953125,187.01171875,146.484375,352.5390625,-59.08203125
573875.6813302153,-916.015625,8.7890625,44.921875,263.671875,-53.22265625
573875.6850401137,-714.84375,-729.4921875,-318.359375,-650.87890625,155.2734375
573875.6887500122,189.94140625,-703.61328125,-196.2890625,-775.390625,51.26953125
573875.6924599106,153.3203125,446.77734375,293.9453125,97.16796875,-57.12890625
573875.6961698091,-751.46484375,423.828125,149.4140625,396.97265625,-151.85546875
573875.6998797075,-899.90234375,246.58203125,120.60546875,-454.1015625,-163.0859375
573875.703589606,-12.20703125,461.42578125,171.875,-912.109375,-189.453125
573875.7072995044,320.3125,382.8125,157.2265625,-130.37109375,-393.06640625
573875.7110094029,-517.578125,309.08203125,238.28125,486.328125,-138.671875
573875.7147193013,-992.1875,92.7734375,131.34765625,-149.90234375,-0.9765625
573875.7184291998,-234.375,-44.921875,48.33984375,-895.01953125,-192.87109375
573875.7221390982,412.109375,263.18359375,150.87890625,-389.6484375,-175.29296875
573875.7266501304,-221.19140625,-45.8984375,30.2734375,470.21484375,114.2578125
573875.730426085,-1000.0,-399.4140625,-20.01953125,131.34765625,332.51953125
573875.7342020395,-585.44921875,340.8203125,228.515625,-812.01171875,43.9453125
573875.7379779941,276.85546875,422.36328125,117.1875,-628.90625,-235.3515625
573875.7417539487,-49.8046875,363.76953125,160.15625,307.6171875,-26.85546875
573875.7455299033,-931.15234375,516.11328125,217.7734375,323.2421875,-23.92578125
573875.7493058579,-849.609375,160.64453125,86.42578125,-614.2578125,-583.984375
573875.7530818125,8.7890625,14.6484375,38.57421875,-814.94140625,-556.640625
573875.7568577671,11.23046875,285.64453125,177.24609375,92.7734375,-36.1328125
573875.7606337217,-810.546875,385.25390625,190.4296875,481.93359375,113.76953125
573875.7644096763,-1000.0,-129.39453125,-32.2265625,-324.21875,-366.69921875
573875.7681856309,-364.2578125,-380.859375,-119.140625,-883.30078125,-561.5234375
573875.7719615855,-39.55078125,-436.03515625,-80.078125,-149.90234375,342.28515625
573875.7757375401,-714.84375,-13.18359375,175.29296875,530.2734375,703.61328125
573875.7795134947,-1000.0,423.33984375,223.6328125,-59.5703125,99.609375
573875.7832894493,-694.82421875,-206.0546875,-128.90625,-833.984375,-269.53125
573875.7870654039,-194.3359375,-154.296875,-76.66015625,-416.50390625,-240.72265625
573875.7908413585,-639.16015625,713.37890625,349.12109375,436.5234375,81.0546875
573875.7946173131,-1000.0,572.75390625,201.66015625,221.6796875,-19.53125
573875.7983932677,-880.859375,-9.27734375,45.41015625,-690.91796875,-371.58203125
573875.8021288468,-345.21484375,205.56640625,175.78125,-624.51171875,-204.58984375
573875.8058817185,-549.8046875,453.61328125,241.69921875,331.54296875,122.55859375
573875.8096345903,-1000.0,322.265625,210.9375,469.23828125,104.4921875
573875.813387462,-1000.0,-255.859375,-37.59765625,-403.3203125,168.9453125
573875.8171403338,-690.91796875,-473.14453125,-156.73828125,-696.2890625,105.95703125
573875.8208932056,-683.59375,389.16015625,237.79296875,128.90625,-100.5859375
573875.8246460774,-1000.0,644.04296875,277.83203125,624.51171875,165.52734375
573875.8283989491,-1000.0,341.796875,123.046875,-91.796875,161.1328125
573875.8321518209,-909.1796875,57.12890625,41.015625,-686.03515625,-189.453125
573875.8359046926,-885.25390625,78.61328125,104.4921875,-31.25,-279.296875
573875.8396575644,-1000.0,312.5,190.4296875,720.703125,42.96875
573875.8434104362,-1000.0,-45.8984375,90.8203125,252.44140625,168.45703125
573875.847163308,-996.58203125,-112.79296875,99.609375,-589.84375,-38.0859375
573875.8509161797,-1000.0,-64.453125,48.828125,-251.953125,-233.3984375
573875.8546690515,-1000.0,-55.17578125,163.57421875,645.99609375,-75.68359375
573875.8584219232,-1000.0,-513.18359375,-41.9921875,541.50390625,566.89453125
573875.862174795,-1000.0,-690.4296875,-172.36328125,-416.50390625,279.78515625
573875.8659276668,-1000.0,177.734375,164.55078125,-497.55859375,-205.56640625
573875.8696805385,-1000.0,308.59375,154.296875,464.35546875,110.83984375
573875.8734334103,-1000.0,208.49609375,141.6015625,689.94140625,179.19921875
573875.8799512761,-1000.0,426.26953125,242.1875,-227.5390625,78.61328125
573875.8839254177,-1000.0,269.53125,132.8125,-642.08984375,-196.77734375
573875.8878995592,-1000.0,-34.1796875,127.9296875,178.7109375,-246.58203125
573875.8918737008,-1000.0,-136.23046875,176.7578125,729.00390625,-103.02734375
573875.8958478423,-1000.0,-49.31640625,124.51171875,13.671875,-149.4140625
573875.8998219839,-1000.0,-16.6015625,110.83984375,-706.0546875,-68.84765625
573875.9037961254,-1000.0,-311.5234375,-28.3203125,-122.0703125,315.4296875
573875.907770267,-1000.0,-525.390625,30.76171875,666.50390625,605.46875
573875.9117444085,-1000.0,31.25,235.3515625,196.2890625,99.609375
573875.9157185501,-1000.0,72.75390625,28.3203125,-712.890625,-366.2109375
573875.9196926916,-1000.0,-193.84765625,-58.59375,-506.8359375,-491.69921875
573875.9236668332,-1000.0,106.93359375,114.74609375,378.90625,-363.28125
573875.9276409748,-1000.0,314.453125,167.48046875,312.01171875,-192.87109375
573875.9316151163,-1000.0,225.5859375,123.046875,-645.5078125,-31.25
573875.9355892579,-982.91015625,0.9765625,-0.9765625,-807.12890625,-137.20703125
573875.9395633994,-985.83984375,140.625,113.28125,74.21875,-269.04296875
573875.943537541,-984.375,334.47265625,195.3125,373.046875,-135.7421875
573875.9475116825,-1000.0,-260.25390625,-141.6015625,-475.09765625,-278.80859375
573875.9514858241,-769.04296875,-713.37890625,-350.09765625,-992.67578125,-386.71875
573875.9554599656,-540.52734375,-300.78125,-69.82421875,-281.73828125,-320.3125
573875.9668707486,-903.80859375,-6.34765625,114.2578125,333.0078125,-212.40234375
573875.9678803287,-1000.0,-147.4609375,-20.01953125,-279.296875,86.42578125
573875.9688899087,-640.13671875,-359.86328125,-154.78515625,-1000.0,-115.234375
573875.9698994888,28.3203125,241.2109375,117.67578125,-623.53515625,-242.1875
573875.970909069,-418.9453125,770.5078125,315.4296875,212.890625,70.3125
573875.971918649,-1000.0,68.84765625,-70.80078125,-84.47265625,-3.90625
573875.9729282291,-636.23046875,-430.6640625,-234.86328125,-932.12890625,-262.20703125
573875.9739378092,268.5546875,120.60546875,94.23828125,-844.23828125,-425.78125
573875.9749473893,62.5,466.796875,208.0078125,17.578125,-256.8359375
573875.9759569694,-843.26171875,73.2421875,32.71484375,123.53515625,150.390625
573875.9769665495,-770.99609375,-765.625,-318.359375,-716.796875,572.75390625
573875.9779761296,155.2734375,-498.53515625,-162.109375,-980.95703125,283.203125
573875.9789857097,250.48828125,184.08203125,137.20703125,-169.43359375,-186.03515625
573875.9799952898,-665.52734375,-34.66796875,5.859375,279.78515625,-298.828125
573875.9810048699,-973.6328125,-29.78515625,18.5546875,-491.69921875,-437.98828125
573875.98201445,-153.80859375,283.203125,120.1171875,-1000.0,-530.76171875
573875.9830240301,236.328125,214.35546875,55.6640625,-374.51171875,-483.88671875
573875.9840336102,-544.43359375,141.11328125,106.4453125,354.98046875,-351.5625
573875.9850431903,-1000.0,112.3046875,78.125,-171.875,-481.93359375
573875.9860527704,-621.09375,157.71484375,50.78125,-978.515625,-552.24609375
573876.0427612782,-49.31640625,24.90234375,15.13671875,-547.36328125,-511.71875
573876.0468083448,-579.1015625,-208.49609375,8.30078125,352.05078125,-394.53125
573876.0508554113,-1000.0,-118.1640625,57.12890625,124.51171875,-250.0
573876.0549024779,-895.01953125,-41.9921875,65.91796875,-795.8984375,-181.15234375
573876.0589495444,-397.4609375,31.25,62.5,-748.53515625,-66.40625
573876.062996611,-594.23828125,-453.125,-105.46875,210.44921875,317.87109375
573876.0670436776,-1000.0,-407.71484375,-0.9765625,355.46875,480.46875
573876.0710907441,-1000.0,264.6484375,192.3828125,-574.70703125,-62.5
573876.0751378107,-718.26171875,-32.71484375,-56.640625,-899.4140625,-212.890625
573876.0791848772,-686.03515625,43.9453125,45.41015625,-63.4765625,104.00390625
573876.0832319438,-1000.0,578.125,285.64453125,426.7578125,38.57421875
573876.0872790103,-1000.0,322.75390625,153.3203125,-291.015625,-233.88671875
573876.0913260769,-871.58203125,-19.53125,39.0625,-944.3359375,-320.3125
573876.0953731434,-784.66796875,-147.94921875,4.8828125,-341.796875,-306.15234375
573876.09942021,-993.1640625,63.4765625,140.13671875,415.52734375,-144.53125
573876.1034672766,-1000.0,343.26171875,204.58984375,-43.9453125,-70.80078125
573876.1075143431,-978.515625,-216.30859375,-104.98046875,-890.625,62.98828125
573876.1115614097,-913.0859375,-277.83203125,-110.3515625,-602.5390625,293.45703125
573876.1156084762,-972.65625,435.546875,258.7890625,284.66796875,-92.7734375
573876.1196555428,-1000.0,256.8359375,106.93359375,195.3125,-318.359375
573876.1174816627,-1000.0,-243.1640625,-75.68359375,-739.2578125,-536.62109375
573876.1212544437,-956.54296875,-226.07421875,11.23046875,-840.33203125,-523.92578125
573876.1250272247,-964.84375,384.765625,239.74609375,75.68359375,-123.046875
573876.1288000057,-1000.0,272.4609375,105.95703125,360.83984375,-185.546875
573876.1325727866,-1000.0,-248.53515625,-40.0390625,-501.46484375,-335.44921875
573876.1363455676,-979.00390625,-78.61328125,112.3046875,-948.2421875,-180.6640625
573876.1401183486,-970.21484375,205.56640625,180.17578125,-155.76171875,0.9765625
573876.1438911296,-1000.0,-5.859375,90.8203125,450.1953125,-123.046875
573876.1476639106,-1000.0,-851.07421875,-330.56640625,-173.828125,-21.484375
573876.1514366916,-999.0234375,-675.29296875,-210.9375,-932.6171875,32.71484375
573876.1552094726,-995.60546875,436.5234375,264.16015625,-443.84765625,-83.0078125
573876.1589822536,-998.53515625,465.33203125,181.15234375,398.92578125,111.81640625
573876.1627550346,-1000.0,133.30078125,59.5703125,43.45703125,-78.125
573876.1665278156,-1000.0,94.7265625,74.21875,-863.76953125,-587.890625
573876.1703005966,-978.02734375,174.8046875,83.49609375,-678.7109375,-568.84765625
573876.1740733776,-990.72265625,157.71484375,177.734375,251.953125,-183.10546875
573876.1778461586,-1000.0,171.38671875,193.84765625,251.46484375,-21.484375
573876.1816189396,-1000.0,-50.29296875,49.8046875,-673.828125,-294.43359375
573876.1853917206,-928.22265625,-179.19921875,56.640625,-856.4453125,-436.5234375
573876.1891645016,-927.24609375,-233.3984375,0.9765625,56.640625,62.01171875
573876.216419491,-1000.0,-348.6328125,38.0859375,417.96875,515.625
573876.2224830111,-1000.0,259.27734375,229.98046875,-442.3828125,133.30078125
573876.2285465312,-922.8515625,381.34765625,109.375,-964.84375,-188.96484375
573876.2346100513,-884.765625,251.46484375,108.3984375,-225.5859375,-134.765625
573876.2406735714,-999.0234375,391.6015625,240.72265625,421.38671875,-131.34765625
573876.2467370915,-1000.0,483.3984375,219.7265625,-172.36328125,-95.21484375
573876.2528006115,-953.61328125,131.8359375,55.17578125,-949.21875,-200.68359375
573876.2588641316,-873.53515625,63.96484375,84.47265625,-465.33203125,-212.40234375
573876.2649276517,-979.4921875,224.609375,140.625,269.53125,-257.32421875
573876.2709911718,-1000.0,-165.52734375,6.8359375,-96.6796875,-476.5625
573876.2770546919,-994.140625,-437.5,-124.0234375,-830.56640625,-508.7890625
573876.283118212,-884.27734375,-669.43359375,-231.4453125,-698.73046875,-199.21875
573876.2891817321,-932.6171875,-270.01953125,24.4140625,195.80078125,-55.17578125
573876.2952452522,-1000.0,269.04296875,216.30859375,298.33984375,-252.44140625
573876.3013087723,-1000.0,-161.62109375,-91.30859375,-589.84375,-403.80859375
573876.3073722924,-886.71875,-469.23828125,-228.515625,-878.90625,-483.3984375
573876.3134358125,-856.93359375,217.28515625,166.50390625,-37.109375,-409.66796875
573876.3194993326,-1000.0,738.76953125,319.82421875,410.15625,-41.50390625
573876.3255628527,-1000.0,-0.9765625,-88.8671875,-325.68359375,-64.94140625
573876.3316263728,-907.71484375,-849.12109375,-388.671875,-930.17578125,-266.11328125
573876.2755016825,-840.8203125,-42.48046875,90.8203125,-317.3828125,-263.18359375
573876.2799182793,-991.69921875,561.5234375,302.24609375,421.38671875,1.953125
573876.284334876,-1000.0,-60.546875,-7.8125,-42.48046875,345.21484375
573876.2887514727,-959.9609375,-457.03125,-114.2578125,-885.25390625,135.25390625
573876.2931680694,-840.33203125,182.6171875,161.62109375,-566.40625,-204.1015625
573876.2975846662,-949.70703125,361.81640625,177.24609375,347.16796875,-71.2890625
573876.3020012629,-1000.0,216.30859375,187.98828125,193.84765625,134.765625
573876.3064178596,-1000.0,296.38671875,182.6171875,-751.46484375,44.43359375
573876.3108344564,-857.91015625,480.95703125,157.71484375,-780.76171875,-187.98828125
573876.3152510531,-880.859375,462.40234375,178.7109375,154.78515625,-74.70703125
573876.3196676498,-1000.0,364.74609375,173.33984375,372.55859375,53.7109375
573876.3240842465,-1000.0,316.89453125,155.76171875,-524.4140625,-116.69921875
573876.3285008433,-871.58203125,219.23828125,77.63671875,-912.59765625,-432.6171875
573876.33291744,-831.54296875,-8.30078125,42.48046875,-68.359375,-288.0859375
573876.3373340367,-1000.0,-185.05859375,91.796875,476.07421875,-40.52734375
573876.3417506334,-1000.0,-201.66015625,58.10546875,-242.1875,-204.58984375
573876.3461672302,-905.2734375,43.9453125,126.953125,-937.01171875,-236.328125
573876.3505838269,-811.5234375,-52.24609375,-14.6484375,-339.84375,-341.30859375
573876.3550004236,-977.05078125,-278.3203125,-41.9921875,458.49609375,-251.953125
573876.3594170203,-1000.0,-20.99609375,123.53515625,26.85546875,-235.83984375
573876.3705146897,-951.66015625,184.08203125,121.09375,-857.91015625,-418.45703125
573876.3743116076,-694.3359375,171.38671875,67.3828125,-578.125,-107.91015625
573876.3781085254,-825.1953125,-385.7421875,-18.5546875,373.53515625,561.03515625
573876.3819054433,-1000.0,2.9296875,146.97265625,285.64453125,450.68359375
573876.3857023611,-990.234375,373.046875,128.90625,-650.390625,-267.08984375
573876.389499279,-622.55859375,130.859375,106.4453125,-767.08984375,-59.08203125
573876.3932961968,-665.0390625,194.82421875,147.94921875,114.74609375,168.9453125
573876.3970931147,-1000.0,365.234375,179.19921875,403.3203125,-99.12109375
573876.4008900325,-1000.0,385.25390625,166.9921875,-438.96484375,-205.078125
573876.4046869504,-665.0390625,-33.203125,0.0,-913.0859375,-127.9296875
